userId,movieId,tag,timestamp
100483,17,Jane Austen,1507138146
100483,17,Period,1507138156
100483,17,Romance,1507138161
100483,17,romantic,1507138150
101096,17,Emma Thompson,1530728286
102200,17,based on a book,1458665499
102200,17,Jane Austen,1458665509
102200,17,romantic,1458665448
102850,17,Alan Rickman,1529591104
102850,17,Emma Thompson,1529591107
102850,17,Jane Austen,1529591100
103859,17,19th century,1250389350
103859,17,based on a book,1221963697
103859,17,chick flick,1221963733
103859,17,costume drama,1250389350
103859,17,Great Screenplays,1221963713
103859,17,heartwarming,1250389350
103859,17,historical,1250389350
103859,17,literature,1221963708
103859,17,period piece,1368187963
103859,17,romantic,1250389350
104708,17,19th century,1415926030
104708,17,adapted from:book,1415926395
104708,17,Ang Lee,1417939066
104708,17,British,1415926055
104708,17,costume drama,1415926042
104708,17,Jane Austen,1415926002
105728,17,Alan Rickman,1520227507
105728,17,Emma Thompson,1520227511
105728,17,Kate Winslet,1520227509
106686,17,18th century,1468146102
106686,17,classic,1468146111
106686,17,emotional,1468146095
116597,17,Emma Thompson,1396153427
116597,17,Hugh Grant,1396153436
117789,17,Bibliothek,1138206455
118196,17,Alan Rickman,1359658608
118196,17,Emma Thompson,1359658614
118196,17,Hugh Grant,1359658600
118196,17,Kate Winslet,1359658597
119373,17,18th century,1537666569
119373,17,19th century,1537666510
119373,17,Alan Rickman,1537666506
119373,17,Ang Lee,1537666542
119373,17,author:Jane Austen,1537666560
119373,17,based on a book,1537666508
119373,17,Britain,1537666557
119373,17,British,1537666498
119373,17,classic literature,1537666563
119373,17,costume drama,1537666517
119373,17,Emma Thompson,1537666512
119373,17,Hugh Grant,1537666503
119373,17,Jane Austen,1537666494
119373,17,Kate Winslet,1537666546
119373,17,Period,1537666515
119373,17,period drama,1537666552
119373,17,period film,1537666573
119373,17,Regency England,1537666549
119373,17,romantic,1537666501
119483,17,18th century,1462128639
119483,17,19th century,1462128611
119483,17,British,1462128616
119483,17,emotional,1462128648
119483,17,English,1462128645
119483,17,Hugh Grant,1462128623
119483,17,Jane Austen,1462128614
119483,17,Romance,1462128632
119483,17,romantic,1462128620
120793,17,BGAB LRC,1271595935
123874,17,Jane Austen,1196645880
124537,17,Great Adaptations,1138049884
124537,17,Great Screenplays,1138046921
124601,17,British,1137102696
124601,17,Shakespeare,1137102696
126013,17,19th century,1352566491
126013,17,Alan Rickman,1352566444
126013,17,based on a book,1352566452
126013,17,British,1352566446
126013,17,chick flick,1352566450
126013,17,costume drama,1352566471
126013,17,Hugh Grant,1352566455
126013,17,Jane Austen,1352566457
126013,17,Kate Winslet,1352566460
126013,17,romance,1352566468
126013,17,romantic,1352566480
126838,17,19th century,1272505081
126838,17,Alan Rickman,1272505075
126838,17,Ang Lee,1272505146
126838,17,British,1272505129
126838,17,costume drama,1272505115
126838,17,Emma Thompson,1272505089
126838,17,historical,1272505110
126838,17,Jane Austen,1272505095
126838,17,Period,1272505100
130124,17,Sven's to see list,1214944808
131050,17,based on a book,1492620576
131050,17,British,1492620579
136608,17,18th century,1338986883
136608,17,Jane Austen,1338986861
136608,17,romance,1338986899
136608,17,trials and tribulations,1338986891
137495,17,based on a book,1404049138
137495,17,British,1404049092
137495,17,heartwarming,1404049145
137495,17,Hugh Grant,1404049099
137495,17,Jane Austen,1404049109
137495,17,period film,1404049085
137495,17,romance,1404049103
143001,17,Alan Rickman,1262517212
145313,17,Alan Rickman,1338686803
145313,17,chick flick,1338686811
145313,17,classic,1338686791
145313,17,Hugh Grant,1338686800
145313,17,Jane Austen,1338686784
145313,17,Kate Winslet,1338686785
145313,17,Period,1338686787
147542,17,19th century,1446273189
147542,17,Alan Rickman,1446273246
147542,17,British,1446273162
147542,17,costume drama,1446273190
147542,17,Emma Thompson,1446273173
147542,17,Hugh Grant,1446273177
4429,18,anthology,1525459201
4429,18,dark comedy,1525459183
4429,18,fast paced,1525459186
4429,18,gross,1525459212
4429,18,hotel,1527472992
4429,18,multiple storylines,1525459178
4429,18,murder,1525459249
4429,18,new year,1525459194
4429,18,night,1525459262
4429,18,Nudity (Topless),1525459200
4429,18,Quentin Tarantino,1525459180
4429,18,Robert Rodriguez,1525459240
4429,18,role play,1527473003
4429,18,Tim Roth,1525459181
4429,18,vomiting,1525459214
4429,18,witchcraft,1525459237
4638,18,Antonio Banderas,1248000054
4638,18,Madonna,1248000066
4638,18,multiple storylines,1248000041
4638,18,Quentin Tarantino,1248000024
6038,18,comedy,1414493294
6038,18,hotel,1414493282
6038,18,multiple storylines,1414493272
6550,18,anthology,1528513029
6550,18,bet,1528513029
6550,18,hoodlum,1528513029
6550,18,hotel,1528513029
6550,18,hotel room,1528513029
6550,18,los angeles,1528513029
6550,18,new year's eve,1528513029
6550,18,sperm,1528513029
6550,18,witch,1528513029
6550,18,woman director,1528513029
9116,18,multiple storylines,1419900575
15309,18,Quentin Tarantino,1187574371
15309,18,Robert Rodriguez,1187574372
21046,18,dark comedy,1495223558
21046,18,Quentin Tarantino,1495223570
21096,18,hotel,1249526403
21096,18,multiple storylines,1249526392
21096,18,nudity (topless),1400283642
21886,18,dark comedy,1450597437
21886,18,hotel,1450597442
45485,18,Bruce Willis,1250530005
45485,18,dark comedy,1250529973
45485,18,multiple storylines,1250530012
45485,18,Quentin Tarantino,1250529958
45485,18,Tim Roth,1250529964
56152,18,Quentin Tarantino,1394473514
56238,18,Comedy,1328547560
56238,18,dark comedy,1328547581
56238,18,Jennifer Beals,1328547607
56238,18,multiple storylines,1328547547
56238,18,Quentin Tarantino,1328547566
56238,18,Tarantino,1328547568
56238,18,Tim Roth,1328547549
56238,18,witches,1328547612
61389,18,fast paced,1462157214
61389,18,multiple storylines,1462157157
61389,18,Quentin Tarantino,1462157187
61389,18,Tim Roth,1462157188
65783,18,multiple storylines,1231198828
65783,18,Quentin Tarantino,1231198826
67807,18,multiple storylines,1431968257
67807,18,Tim Roth,1431968255
74906,18,Tarantino,1137527324
81723,18,tarantino,1161197431
85264,18,Antonio Banderas,1313280876
85264,18,Bruce Willis,1313280878
85264,18,hotel,1313280902
85264,18,Quentin Tarantino,1313280894
85264,18,Robert Rodriguez,1313280884
85264,18,Tim Roth,1313280887
86734,18,Bruce Willis,1432634143
86734,18,Comedy,1432634151
86734,18,multiple storylines,1432634134
86734,18,tarantino,1432634153
87655,18,dark comedy,1298600541
87655,18,Quentin Tarantino,1298600552
88261,18,Tim Roth,1245106425
92776,18,fast paced,1328563962
92776,18,multiple short stories in one,1328563962
92776,18,Rodriguez,1328563962
100702,18,multiple storylines,1242855104
100702,18,Quentin Tarantino,1242855099
100702,18,Robert Rodriguez,1242855106
100702,18,Tim Roth,1242855110
103883,18,multiple storylines,1248045640
103883,18,Tim Roth,1248045644
104048,18,dark comedy,1527183676
104048,18,Quentin Tarantino,1527183671
104048,18,Tim Roth,1527183674
108971,18,anthology,1487626681
111379,18,Alexandre Rockwell,1145545532
111379,18,Allison Anders,1145545522
111379,18,Rodriguez,1145545508
111379,18,Tarantino,1145545377
114526,18,Tarantino,1149391871
117981,18,multiple storylines,1531663656
117981,18,Quentin Tarantino,1531663653
118283,18,dark comedy,1507278321
118283,18,Quentin Tarantino,1507278319
119957,18,Tumey's VHS,1201975074
121867,18,dark comedy,1492914948
121867,18,multiple storylines,1492914946
121867,18,Quentin Tarantino,1492914952
122023,18,own,1141541982
122023,18,Tarantino,1141545675
122236,18,Nudity (Topless),1158790680
124528,18,Nudity (Topless),1181040885
126013,18,Antonio Banderas,1256053798
126013,18,Quentin Tarantino,1256053794
126013,18,Tim Roth,1256053821
129084,18,multiple storylines,1453654057
129084,18,Quentin Tarantino,1453654061
141166,18,Quentin Tarantino,1181139253
141166,18,Robert Rodriguez,1181139253
142271,18,awesome soundtrack,1431018759
142271,18,Combustible Edison Music,1431018814
142271,18,dark comedy,1431018739
142271,18,Quentin Tarantino,1431018777
142781,18,blasphemous,1519391621
142781,18,foul language,1519391623
2165,19,detective,1367462906
2885,19,childhood classic,1560806473
3150,19,Jim Carrey,1240881292
3448,19,comedy,1519552698
3448,19,detective,1519552697
3448,19,Jim Carrey,1519552696
3448,19,over the top,1519552702
3448,19,silly fun,1519552700
4580,19,childhood fav,1241024516
4580,19,Jim Carrey,1241024423
4580,19,Simon Callow,1241024535
4580,19,Steve Oedekerk,1241024537
4693,19,Jim Carrey,1247555297
6550,19,africa,1527461143
6550,19,bat,1527461143
6550,19,human animal relationship,1527461143
6550,19,indigenous,1527461143
6752,19,detective,1368798381
8523,19,comedy,1221227367
8523,19,Jim Carrey,1221226585
9361,19,detective,1368579000
11602,19,Jim Carrey,1528246588
11639,19,silly fun,1367693825
11952,19,Jim Carrey,1268550220
12347,19,detective,1368055328
16021,19,detective,1368363470
18853,19,comedy,1248037180
21096,19,Africa,1245293292
23123,19,detective,1368655193
36159,19,comedy,1437965925
36159,19,goofy,1437965933
36159,19,Jim Carrey,1437965923
36159,19,silly fun,1437965927
36159,19,stupid,1437965943
36535,19,Africa,1158783030
37184,19,comedy,1419556628
37184,19,Jim Carrey,1419556627
38213,19,silly fun,1368570586
38670,19,Jim Carrey,1474512834
38670,19,silly fun,1474512826
38670,19,Stupid as Hell,1474512829
45368,19,Jim Carrey,1303834592
45485,19,Jim Carrey,1249472608
46403,19,comedy,1454682136
46403,19,Jim Carrey,1454682141
49337,19,detective,1368643165
54838,19,crazy,1279641763
54838,19,Jim Carrey,1279641765
54838,19,over the top,1279641769
55789,19,detective,1368372935
56152,19,comedy,1394472400
56152,19,Jim Carrey,1394472402
57147,19,detective,1367617224
58729,19,awesome,1432405488
58729,19,comedy,1432405477
58729,19,detective,1432405476
58729,19,over the top,1432405480
58729,19,silly fun,1432405483
60024,19,Jim Carrey,1334156042
60320,19,Rhino action :D,1312919607
60320,19,Stupid as Hell,1312919595
62199,19,Steve Oedekerk,1329971177
64118,19,Jim Carrey,1194378002
64294,19,detective,1368451147
64333,19,private detective,1324158743
68299,19,Jim Carrey,1426802361
73080,19,Jim Carrey,1271019755
73565,19,Jim Carrey,1260635618
75513,19,detective,1368555592
76718,19,comedy,1245199842
82157,19,comedy,1242671281
82157,19,Jim Carrey,1242671284
82157,19,over the top,1256122377
86124,19,hilarious,1465604755
86124,19,simple,1465604741
86124,19,very funny,1465604747
86425,19,comedy,1365944465
86425,19,hilarious,1365944468
86425,19,Jim Carrey,1365944469
86425,19,sequel,1365944480
89977,19,comedy,1537059889
89977,19,Jim Carrey,1537059879
89977,19,over the top,1537059885
89977,19,silly fun,1537059887
95944,19,goofy,1368305481
97583,19,Stupid as Hell,1287616181
97986,19,Jim Carrey,1244757107
101039,19,Rhino action :D,1172851036
102634,19,One of the worst movies of all time,1306114411
102634,19,over the top,1306114415
102634,19,Stupid as Hell,1306114421
104172,19,Gross-out,1246483638
104172,19,spit,1246483638
106456,19,hehehe,1160750750
106681,19,Jim Carrey,1275999708
106730,19,hilarious,1304009205
111183,19,silly fun,1367943101
111183,19,very funny,1367943201
113868,19,dumb,1450996213
113868,19,Jim Carrey,1450996206
114089,19,Jim Carrey,1503744702
118303,19,comedy,1532819438
118303,19,detective,1532819436
118303,19,Jim Carrey,1532819433
118303,19,over the top,1532819448
118303,19,silly fun,1532819441
118303,19,Stupid as Hell,1532819445
120062,19,Jim Carrey,1150906344
120062,19,Not my kind of comedy,1150906334
123006,19,Jim Carrey,1452218169
123006,19,silly fun,1452218175
124434,19,detective,1368670830
124755,19,Jim Carrey,1292458332
124755,19,Not my kind of comedy,1292458319
124755,19,One of the worst movies of all time,1292458326
124755,19,Stupid as Hell,1292458329
127544,19,dumb,1537037243
127544,19,over the top,1537037247
129003,19,Jim Carrey,1139739834
129003,19,Steve Oedekerk,1139739834
129152,19,detective,1449928258
129152,19,over the top,1449928266
129152,19,silly fun,1449928261
131911,19,detective,1368951479
137365,19,detective,1368331181
137365,19,Jim Carrey,1306972578
138771,19,detective,1368305411
142781,19,comedy,1519394004
147750,19,Stupid as Hell,1337809437
6550,20,new york city,1527452504
6550,20,new york subway,1527452504
6550,20,sibling relationship,1527452504
6550,20,subway,1527452504
6550,20,train robbery,1527452504
62199,20,Joseph Ruben,1323659873
70092,20,CLV,1403548090
93515,20,lame,1189560049
122236,20,Nudity (Topless - Brief),1159063333
126067,20,worthwhile,1187431528
6038,21,Crime,1417832325
6038,21,Hollywood,1417832353
6038,21,movie business,1417832350
6038,21,USA,1417844244
6550,21,based on novel or book,1528513451
6550,21,business,1528513451
6550,21,con,1528513451
6550,21,crime,1528513451
6550,21,debt,1528513451
6550,21,drugs,1528513451
6550,21,gambling,1528513451
6550,21,gangster,1528513451
6550,21,hollywood,1528513451
6550,21,job,1528513451
6550,21,mafia,1528513451
6550,21,miami,1528513451
6550,21,mobster,1528513451
6550,21,money,1528513451
6550,21,murder,1528513451
6550,21,producer,1528513451
6550,21,travel,1528513451
6550,21,violence,1528513451
13940,21,foqam,1139199552
21096,21,based on a book,1234223915
21096,21,Elmore Leonard,1420191425
21096,21,movie business,1241180767
28902,21,watch,1207463807
30495,21,travolta,1138042311
34164,21,Hollywood,1542825538
34164,21,mafia,1542825543
34164,21,satire,1542825527
35058,21,NO_FA_GANES,1412943162
36535,21,Getting old but still excellent,1161649477
36535,21,John Travolta,1158613661
40265,21,author:Elmore Leonard,1270349241
41608,21,Elmore Leonard,1533751806
41608,21,Hollywood,1533751810
41608,21,mafia,1533751808
62199,21,Barry Sonnenfeld,1299645264
64333,21,mafia,1177809840
64333,21,satire:Hollywood insiders,1177849501
66976,21,contrived,1290470608
66976,21,forgetable,1290470617
66976,21,funny,1290470603
66976,21,silly,1290470605
70092,21,CLV,1339092437
116930,21,Gene Hackman,1354717490
116930,21,satire:Hollywood insiders,1354717473
116930,21,silly,1354717471
129855,21,funny!,1227705750
129855,21,Gene Hackman,1227705665
129855,21,Hilarious!,1227705709
129855,21,hollywood,1227705750
129855,21,John Travolta,1227705663
129855,21,mafia,1227705661
129855,21,satire,1227705750
129855,21,satire:Hollywood insiders,1227705668
133412,21,Danny DeVito,1280861825
133412,21,Gene Hackman,1280861829
133412,21,John Travolta,1280861818
133412,21,mafia,1280861856
138596,21,forgetable,1362649062
141166,21,Gene Hackman,1181170959
143000,21,airport,1534005295
143000,21,Crime,1534005317
143000,21,drugs,1534005291
143000,21,Escobar,1534005258
143000,21,gambling,1534005278
143000,21,Hollywood,1534005220
143000,21,LA,1534005269
143000,21,mafia,1534005222
143000,21,miami,1534005264
143000,21,money,1534005253
143000,21,movie business,1534005306
143000,21,murder,1534005241
143000,21,plane crash,1534005284
143000,21,producer,1534005238
143000,21,stuntman,1534005247
143000,21,USA,1534005234
143000,21,violence,1534005232
2403,22,thriller,1368563143
5441,22,thriller,1368436755
6118,22,thriller,1368934161
6550,22,cowardliness,1528593511
6550,22,police brutality,1528593511
6550,22,police operation,1528593511
6550,22,police protection,1528593511
6550,22,psychologist,1528593511
6550,22,psychology,1528593511
6550,22,serial killer,1528593511
6752,22,detective,1368798381
6752,22,suspenseful,1368798310
8523,22,serial killer,1221484743
9361,22,detective,1368579000
9361,22,suspenseful,1368578727
12347,22,detective,1368055328
13086,22,thriller,1368605128
21096,22,claustrophobic,1245403147
21096,22,serial killer,1245403109
22263,22,detective,1367831519
23123,22,detective,1368655193
23123,22,suspenseful,1368655116
31047,22,Holly Hunter,1517582577
31047,22,J.E. Freeman,1517582575
31047,22,Sigourney Weaver,1517582578
34164,22,serial killer,1543029517
34164,22,suspenseful,1543029512
34164,22,thriller,1543029507
38133,22,thriller,1368343054
39905,22,detective,1368819149
39905,22,suspenseful,1368818805
40265,22,detective,1368064370
41487,22,thriller,1368558321
41855,22,thriller,1372849554
42367,22,thriller,1372713381
42656,22,thriller,1368410060
47969,22,agoraphobia,1306058142
47969,22,female protagonist,1306058182
47969,22,serial killer,1306058163
47969,22,Sigourney Weaver,1306058124
47969,22,trauma,1306058157
49337,22,detective,1368643165
49337,22,suspenseful,1368643014
51392,22,thriller,1368433291
55789,22,detective,1368372935
55789,22,suspenseful,1368372689
56238,22,thriller,1368274355
57147,22,detective,1367617224
61011,22,detective,1368639132
61011,22,suspenseful,1368638988
71185,22,thriller,1368472883
75088,22,suspenseful,1368722111
75513,22,detective,1368555592
75513,22,suspenseful,1368555102
76184,22,thriller,1368637052
80177,22,thriller,1368726218
85467,22,detective,1368778044
85467,22,suspenseful,1368777918
94274,22,detective,1539194591
94274,22,serial killer,1539194593
100260,22,detective,1368471403
101874,22,mystery,1530475099
101874,22,psychology,1530475094
101874,22,suspense,1530475092
101874,22,suspenseful,1530475086
101874,22,thriller,1530475088
103598,22,mystery,1400935232
103598,22,serial killer,1400935232
103598,22,suspense,1400935232
103598,22,thriller,1400935232
104708,22,detective,1415497931
104708,22,serial killer,1415497918
104708,22,suspenseful,1415497906
104708,22,thriller,1415497911
108148,22,thriller,1368506427
111038,22,serial killer,1530724864
111038,22,thriller,1530724861
112587,22,thriller,1368473053
117657,22,detective,1471118756
117657,22,serial killer,1471118752
122104,22,thriller,1368499998
124434,22,detective,1368670830
125400,22,detective,1368260455
131911,22,detective,1368951479
131911,22,suspenseful,1368951352
133557,22,suspenseful,1370226749
144840,22,detective,1367817971
146925,22,thriller,1368977752
6550,23,assassination,1527452542
6550,23,bank,1527452542
6550,23,caribbean,1527452542
6550,23,cat,1527452542
6550,23,cia,1527452542
6550,23,competition,1527452542
6550,23,detroit,1527452542
6550,23,double cross,1527452542
6550,23,hidden camera,1527452542
6550,23,hitman,1527452542
6550,23,mexican standoff,1527452542
6550,23,mission of murder,1527452542
6550,23,police chase,1527452542
6550,23,rescue,1527452542
6550,23,rivalry,1527452542
6550,23,seattle,1527452542
6550,23,shootout,1527452542
6550,23,silencer,1527452542
6550,23,sniper rifle,1527452542
62199,23,Richard Donner,1300399315
70092,23,CLV,1339091270
71097,23,Sylvester Stallone,1341828001
94239,23,action,1536178201
94239,23,Antonio Banderas,1536178211
94239,23,assassination,1536178223
94239,23,cat,1536179283
94239,23,chess,1536178230
94239,23,contract killer,1536178228
94239,23,escape,1536179405
94239,23,explosions,1536179396
94239,23,festival,1536179387
94239,23,Julianne Moore,1536178199
94239,23,plot twist,1536181320
94239,23,police chase,1536179401
94239,23,rivalry,1536179355
94239,23,Spain,1536179380
94239,23,strong cast,1536178205
94239,23,stunts,1536178217
94239,23,Sylvester Stallone,1536178214
129468,23,2.5,1186787951
139038,23,Divx1,1145901514
141166,23,Sylvester Stallone,1237214390
6285,24,earnest,1171172897
6285,24,elegiac,1171172922
6285,24,poignant,1171172931
6285,24,reflective,1171172904
6285,24,tearjerking,1171172911
6550,24,albino,1528593384
6550,24,christ allegory,1528593384
6550,24,dead animal,1528593384
6550,24,extrasensory perception,1528593384
6550,24,fainting,1528593384
6550,24,flickering light,1528593384
6550,24,healing power,1528593384
6550,24,held at gunpoint,1528593384
6550,24,jacobs ladder,1528593384
6550,24,pale,1528593384
6550,24,psionic power,1528593384
6550,24,shot to death,1528593384
6550,24,teacher student relationship,1528593384
6550,24,teenage boy,1528593384
36535,24,Post apocalyptic,1161649207
50115,24,albino,1397958126
50115,24,elegiac,1397958099
50115,24,special powers,1397958112
62199,24,Victor Salva,1332465684
72356,24,controversial,1364247739
73080,24,reflective,1271020865
86629,24,Can't remember,1149047331
100510,24,inane,1195697615
100510,24,pretentious,1195697422
104334,24,albino,1313193534
104334,24,special powers,1313193531
110243,24,outcast teaches us all a cheesy lesson,1272045813
110243,24,pretentious,1241660334
131347,24,albino,1139708611
131347,24,special powers,1139708611
134386,24,albino,1525583072
134386,24,Coming of age,1525583097
134386,24,Empathy,1525583087
134386,24,Fantasy,1525583070
134386,24,Philosophy,1525583081
134386,24,special powers,1525583074
1442,25,Nicolas Cage,1333308041
6285,25,ALCOHOLISM,1172498948
6285,25,atmospheric,1172498934
6285,25,elegiac,1172498903
6285,25,intimate,1172498922
6285,25,melancholy,1172498869
6285,25,poignant,1172498915
6285,25,PROSTITUTES,1172498977
6285,25,STAR-CROSSED LOVERS,1172498962
6285,25,SUICIDE,1172498970
6285,25,understated,1172498926
6550,25,alcohol,1528593683
6550,25,alcohol abuse,1528593683
6550,25,alcoholism,1528593683
6550,25,casino,1528593683
6550,25,dying and death,1528593683
6550,25,hotel room,1528593683
6550,25,individual,1528593683
6550,25,las vegas,1528593683
6550,25,los angeles,1528593683
6550,25,love at first sight,1528593683
6550,25,lovesickness,1528593683
6550,25,movie business,1528593683
6550,25,prostitute,1528593683
6550,25,rage and hate,1528593683
6550,25,screenwriter,1528593683
6550,25,unsociability,1528593683
6862,25,depressing,1523468218
6862,25,Elisabeth Shue,1523468234
6862,25,existential,1523468326
6862,25,intimate,1523468226
6862,25,love,1523468315
6862,25,melancholic,1523468311
6862,25,Nicolas Cage,1523468216
6862,25,self destruction,1523468334
6862,25,understated,1523468238
9116,25,addiction,1419898045
9116,25,atmospheric,1419898038
9116,25,favorites,1419898031
9116,25,melancholic,1419898035
9361,25,melancholic,1368578201
13940,25,dark,1139199527
14116,25,Annemari,1332678775
14116,25,library,1216662689
15078,25,adapted from:book,1295675707
15078,25,addiction,1262587040
15078,25,alcoholism,1262587047
15078,25,atmospheric,1295675704
15078,25,based on a book,1295675700
15078,25,dark,1262587050
15078,25,depressing,1262587052
15078,25,drinking,1295675721
15078,25,Elisabeth Shue,1262587055
15078,25,intimate,1295675696
15078,25,loneliness,1295675677
15078,25,love,1295675684
15078,25,Nicolas Cage,1295675664
15078,25,Nudity (Topless),1262587029
15078,25,prostitution,1262587033
15078,25,SUICIDE,1262587035
15078,25,understated,1295675671
16041,25,alcoholism,1436236756
16041,25,based on a book,1436236747
16041,25,dark,1436236735
16041,25,depressing,1436236737
16041,25,drama,1436236754
16041,25,intimate,1436236751
16041,25,melancholic,1436236738
16041,25,Nicolas Cage,1436236742
16041,25,SUICIDE,1436236740
16134,25,dark,1550046158
16134,25,Elisabeth Shue,1550046163
21096,25,drinking,1248090722
21096,25,nudity (topless),1400284064
21096,25,prostitution,1245056861
22307,25,atmospheric,1308635713
22307,25,drama,1308635718
22307,25,great soundtrack,1308635720
22307,25,Nicolas Cage,1308635730
22307,25,Oscar (Best Actor),1308635724
22307,25,understated,1308635733
23123,25,melancholic,1368655003
24547,25,overrated,1144971389
29291,25,melancholic,1368526005
34164,25,alcoholism,1441828606
34164,25,love,1441828615
34398,25,intimate,1440354547
34398,25,Nudity (Topless),1440354544
35058,25,NO_FA_GANES,1412933384
39905,25,melancholic,1368818021
41608,25,alcoholism,1534649499
41608,25,Nicolas Cage,1534649496
42923,25,atmospheric,1333707323
42923,25,based on a book,1333707292
42923,25,dark,1333707318
42923,25,Elisabeth Shue,1333707340
42923,25,Nicolas Cage,1333707310
46818,25,depressing,1405675687
46818,25,realistic characters,1405675687
55789,25,melancholic,1368372263
56391,25,alcoholism,1297055068
56391,25,dark,1297055075
56391,25,depressing,1297055044
56391,25,Nicolas Cage,1297055049
56391,25,SUICIDE,1297055055
61011,25,melancholic,1368638623
62186,25,atmospheric,1557541306
62186,25,dark,1557541304
62186,25,depressing,1557541301
62186,25,existential,1557541312
62186,25,melancholic,1557541298
62186,25,suicide,1557541309
62199,25,Mike Figgis,1300999426
64333,25,adapted from:book,1294239324
64333,25,author:John O'Brien,1294239324
70092,25,DVD-Video,1237054719
75513,25,melancholic,1368553864
75940,25,alcoholism,1294862057
77551,25,alcoholism,1401007169
77551,25,depressing,1401007167
77551,25,drama,1401007176
77551,25,Nicolas Cage,1401007171
83055,25,haunting,1342620480
84824,25,alcoholism,1455886051
84824,25,atmospheric,1455886060
84824,25,based on a book,1455886076
84824,25,dark,1455886067
84824,25,depressing,1455886063
84824,25,drama,1455886072
84824,25,Elisabeth Shue,1455886123
84824,25,melancholic,1455886042
84824,25,Nicolas Cage,1455886054
84824,25,Nudity (Topless),1455886088
84824,25,Oscar (Best Actor),1455886090
84824,25,prostitution,1455886085
84824,25,SUICIDE,1455886070
86298,25,depressing,1555081881
86298,25,existential,1555081891
87996,25,melancholic,1368398538
91356,25,addiction,1166648743
93781,25,addiction,1336258844
93781,25,existential,1336258844
93781,25,nihilism,1336258844
103598,25,addiction,1310370715
103598,25,alcoholism,1310370713
103598,25,atmospheric,1310370710
103598,25,based on a book,1310370708
103598,25,dark,1310370706
103598,25,depressing,1310370704
103598,25,drama,1310370702
103598,25,intimate,1310370700
103598,25,loneliness,1310370697
103598,25,love,1310370694
103598,25,melancholy,1310370691
103598,25,Nicolas Cage,1310370689
103598,25,poignant,1310370687
103598,25,prostitution,1310370685
103598,25,SUICIDE,1310370682
103598,25,understated,1310370680
104708,25,atmospheric,1416746231
104708,25,existential,1416746299
104708,25,intimate,1416746224
104708,25,understated,1416746250
105728,25,Elisabeth Shue,1480972881
105728,25,Emily Procter,1480972906
105728,25,Julian Sands,1480972894
105728,25,Kim Adams,1480972899
105728,25,Mariska Hargitay,1480972931
105728,25,melancholic,1480972859
105728,25,Nicolas Cage,1480972877
105728,25,Nudity (Topless),1480972858
105728,25,Valeria Golino,1480972915
105799,25,atmospheric,1528727893
105799,25,existential,1528727904
106681,25,based on a book,1274750367
106681,25,depressing,1274750390
106681,25,drama,1274750369
106681,25,Nicolas Cage,1274750360
106681,25,Nudity (Topless),1274750383
106681,25,Oscar (Best Actor),1274750361
106681,25,prostitution,1274750378
107066,25,addiction,1485481294
107066,25,dark,1485481282
107066,25,depressing,1485481278
107066,25,drama,1485481287
107066,25,existential,1485481292
107066,25,intimate,1485481289
107066,25,SUICIDE,1485481284
110243,25,suicide,1195775751
113962,25,depressing,1246656819
113962,25,Nudity (Topless),1246656814
113962,25,STAR-CROSSED LOVERS,1246656825
114894,25,Oscar (Best Actor),1141000969
115820,25,alcoholism,1275695122
115820,25,elizabeth shue,1275695116
115820,25,Nicolas Cage,1275695118
117789,25,Bibliothek,1138403354
118354,25,alcoholism,1370667644
118354,25,depressing,1370667629
118354,25,prostitution,1370667633
118354,25,SUICIDE,1370667636
121867,25,atmospheric,1439776873
121867,25,dark,1439776881
121867,25,drama,1439776877
122236,25,Nudity (Topless),1158732549
124434,25,melancholic,1368482635
127893,25,Nicolas Cage,1146557775
133117,25,addiction,1552165105
133117,25,alcoholism,1552165091
133117,25,depressing,1552165093
133117,25,suicide,1552165100
133557,25,melancholic,1370226217
135039,25,alcoholism,1536519398
135039,25,atmospheric,1536519391
135039,25,bad casting,1536519365
135039,25,dark,1536519384
135039,25,depressing,1536519382
135039,25,drinking,1536519408
135039,25,great soundtrack,1536519421
135039,25,implausible,1536519371
135039,25,prostitution,1536519393
135039,25,sad,1536519378
138771,25,melancholic,1368305079
140110,25,loneliness,1216633460
140110,25,love is not enough,1216633572
141166,25,Nicolas Cage,1181138434
141727,25,melancholic,1368552055
143981,25,atmospheric,1245956855
143981,25,Bibliothek,1202481377
143981,25,drama,1246477505
143981,25,great soundtrack,1246477657
143981,25,love,1237088115
147255,25,Oscar (Best Actor),1284954952
147750,25,addiction,1550751592
147750,25,alcoholism,1339753341
147750,25,dark,1550751999
147750,25,depressing,1339753361
147750,25,love,1339753351
147750,25,Nudity (Topless),1550751997
147750,25,Oscar (Best Actor),1339753335
147750,25,SUICIDE,1550751994
6550,26,friends,1528592761
6550,26,jealousy,1528592761
6550,26,moor,1528592761
6550,26,shakespeare,1528592761
21096,26,based on a play,1206782429
21096,26,Shakespeare,1245060924
39742,26,shakespeare,1140403159
62199,26,Oliver Parker,1295601318
64333,26,adapted from:play,1187306722
64333,26,playwright:Shakespeare,1226865107
70092,26,CLV,1237742715
77578,26,Ei muista,1169467667
85694,26,based on a play,1309942163
85694,26,Shakespeare,1309942158
85694,26,Shakespearean,1309942159
88070,26,Shakespeare,1188393276
97644,26,Shakespeare,1355296201
122023,26,Shakespeare,1141574445
122236,26,Nudity (Topless),1158735173
